Stname  observed          L95PPU          U95PPU        Best_Sim
FLOW_OUT_3     146.210007      62.010120       326.545807      72.540001      
FLOW_OUT_3     225.839996      10.313650       111.837791      49.459999      
FLOW_OUT_3     340.769989      73.063354       742.106079      72.510002      
FLOW_OUT_3     326.320007      98.021645       573.513794      96.739998      
FLOW_OUT_3     197.050003      63.724850       310.384186      73.309998      
FLOW_OUT_3     31.150000       0.151975        56.534695       60.790001      
FLOW_OUT_3     11.440000       0.141525        52.647301       56.610001      
FLOW_OUT_3     19.100000       0.283950        52.814705       56.790001      
FLOW_OUT_3     44.599998       0.284500        52.916996       56.900002      
FLOW_OUT_3     50.490002       1.050755        74.306213       55.340000      
FLOW_OUT_3     55.730000       0.265050        49.299290       53.009998      
FLOW_OUT_3     69.220001       12.127850       122.730103      49.669998      
FLOW_OUT_3     111.110001      32.689976       396.260712      52.830002      
FLOW_OUT_3     155.419998      49.435715       531.639893      69.650002      
FLOW_OUT_3     631.669983      140.203659      891.822876      137.500000     
FLOW_OUT_3     255.000000      20.357767       211.556870      51.000000      
FLOW_OUT_3     26.420000       0.659050        41.164707       44.230000      
FLOW_OUT_3     17.910000       0.100600        37.423203       40.240002      
FLOW_OUT_3     6.510000        0.053129        34.586697       37.189999      
FLOW_OUT_3     17.540001       0.052514        34.186802       36.759998      
FLOW_OUT_3     36.080002       0.165400        61.528809       37.990002      
FLOW_OUT_3     52.349998       0.249150        46.341904       37.630001      
FLOW_OUT_3     59.099998       0.285400        79.626587       35.869999      
FLOW_OUT_3     55.590000       3.642580        90.671768       33.509998      
FLOW_OUT_3     60.889999       21.985651       228.380920      36.630001      
FLOW_OUT_3     88.389999       2.849870        187.559616      27.139999      
FLOW_OUT_3     219.330002      6.401918        452.267853      23.540001      
FLOW_OUT_3     134.919998      0.554000        309.131927      16.840000      
FLOW_OUT_3     31.590000       0.032800        18.302401       11.880000      
FLOW_OUT_3     14.520000       0.199760        92.888397       9.476000       
FLOW_OUT_3     0.420000        0.011291        7.350720        7.904000       
